age,job,marital,education,y
36,services,married,high.school,0
54,retired,married,basic.4y,0
29,admin.,single,high.school,0
31,blue-collar,married,basic.6y,0
35,admin.,married,high.school,0
38,blue-collar,married,basic.9y,0
54,management,married,high.school,0
48,admin.,married,basic.9y,0
48,management,divorced,university.degree,0
32,admin.,single,university.degree,0
34,technician,married,professional.course,0
49,technician,single,university.degree,0
44,blue-collar,married,basic.9y,0
42,services,divorced,high.school,0
55,blue-collar,married,basic.4y,0
42,services,divorced,high.school,0
44,admin.,married,university.degree,0
51,blue-collar,married,basic.9y,0
43,blue-collar,married,basic.4y,0
52,technician,married,high.school,0
45,blue-collar,single,basic.6y,0
41,services,divorced,high.school,0
35,technician,divorced,unknown,0
41,services,divorced,high.school,0
46,management,married,basic.9y,0
36,housemaid,divorced,basic.9y,0
29,technician,married,professional.course,0
47,services,married,unknown,0
43,blue-collar,married,basic.4y,0
38,blue-collar,single,basic.9y,0
44,blue-collar,married,basic.4y,0
29,services,married,high.school,0
58,unknown,married,unknown,0
48,blue-collar,married,professional.course,0
46,blue-collar,married,basic.9y,0
31,blue-collar,married,basic.4y,0
47,services,married,unknown,0
44,admin.,married,university.degree,0
31,blue-collar,married,basic.4y,0
38,unemployed,divorced,professional.course,0
33,admin.,married,university.degree,0
53,blue-collar,married,basic.9y,0
33,management,single,unknown,0
33,self-employed,married,basic.9y,0
37,admin.,divorced,university.degree,0
55,blue-collar,married,basic.9y,0
41,admin.,single,basic.6y,0
46,blue-collar,married,basic.6y,0
32,entrepreneur,divorced,university.degree,0
48,blue-collar,married,high.school,0
34,entrepreneur,married,basic.4y,0
35,admin.,single,university.degree,0
55,blue-collar,married,basic.4y,0
45,entrepreneur,single,university.degree,0
48,management,divorced,university.degree,0
34,blue-collar,married,basic.6y,0
46,admin.,divorced,university.degree,0
34,blue-collar,married,basic.6y,0
51,unemployed,married,professional.course,0
37,admin.,married,university.degree,0
54,housemaid,divorced,basic.4y,0
45,services,married,high.school,0
39,services,single,high.school,0
39,blue-collar,married,basic.9y,0
39,technician,single,basic.6y,0
39,services,married,basic.9y,0
32,entrepreneur,married,basic.6y,0
41,services,single,high.school,0
59,housemaid,married,basic.6y,0
57,technician,married,basic.9y,0
30,services,married,unknown,0
34,entrepreneur,married,basic.4y,0
34,technician,married,high.school,0
38,blue-collar,divorced,unknown,0
31,blue-collar,married,basic.6y,0
47,admin.,married,university.degree,0
57,self-employed,single,high.school,0
44,blue-collar,married,basic.9y,0
45,services,married,high.school,0
36,unemployed,married,basic.4y,0
44,services,married,high.school,0
51,management,married,university.degree,0
28,admin.,single,university.degree,0
50,technician,married,high.school,0
51,entrepreneur,married,university.degree,0
38,blue-collar,single,basic.9y,0
44,blue-collar,married,basic.4y,0
35,admin.,single,basic.4y,0
35,admin.,single,basic.4y,0
32,admin.,single,high.school,0
48,blue-collar,married,basic.9y,0
35,admin.,single,basic.4y,0
44,technician,married,professional.course,0
43,technician,married,professional.course,0
40,management,married,high.school,0
50,self-employed,married,basic.4y,0
44,technician,married,professional.course,0
37,blue-collar,single,basic.9y,0
32,services,divorced,high.school,0
58,admin.,married,high.school,0
49,technician,married,high.school,0
32,blue-collar,married,basic.4y,0
30,services,married,high.school,0
28,admin.,married,high.school,0
40,blue-collar,married,basic.4y,0
44,management,married,university.degree,0
30,services,married,professional.course,0
30,services,married,professional.course,0
28,technician,single,professional.course,0
58,housemaid,married,basic.4y,0
45,blue-collar,single,high.school,0
35,blue-collar,married,professional.course,0
57,retired,divorced,high.school,0
35,admin.,divorced,high.school,0
41,technician,single,university.degree,0
42,services,married,high.school,0
42,blue-collar,married,basic.4y,0
51,blue-collar,married,basic.4y,0
48,management,married,university.degree,0
39,blue-collar,married,basic.6y,0
47,retired,married,basic.4y,0
34,technician,single,professional.course,0
44,services,married,basic.6y,0
52,housemaid,divorced,professional.course,0
51,blue-collar,married,basic.4y,0
49,services,married,high.school,0
35,admin.,single,basic.4y,0
44,admin.,married,high.school,0
37,admin.,married,high.school,0
47,management,married,university.degree,0
43,management,married,professional.course,0
40,blue-collar,married,basic.9y,0
32,management,divorced,basic.4y,0
42,blue-collar,married,basic.4y,0
42,self-employed,married,university.degree,0
39,technician,married,professional.course,0
32,housemaid,married,basic.4y,0
30,services,married,unknown,0
42,blue-collar,married,basic.4y,0
35,blue-collar,married,basic.6y,0
56,retired,married,basic.4y,0
40,blue-collar,married,basic.9y,0
26,admin.,single,university.degree,0
57,management,divorced,university.degree,0
51,blue-collar,married,basic.4y,0
31,technician,married,professional.course,0
31,admin.,married,university.degree,0
60,services,married,unknown,0
29,admin.,single,university.degree,0
26,technician,single,basic.9y,0
54,blue-collar,married,basic.4y,0
34,blue-collar,single,high.school,0
29,admin.,single,high.school,0
33,admin.,divorced,high.school,0
35,blue-collar,single,high.school,0
42,management,married,basic.6y,0
53,retired,married,basic.4y,0
51,technician,married,professional.course,0
59,retired,divorced,basic.4y,0
51,admin.,married,basic.6y,0
36,blue-collar,married,basic.9y,0
47,technician,divorced,professional.course,0
51,admin.,married,university.degree,0
42,admin.,married,university.degree,0
40,technician,married,professional.course,0
26,blue-collar,married,basic.9y,0
45,technician,married,professional.course,0
51,blue-collar,married,basic.4y,0
42,services,married,high.school,0
31,technician,married,professional.course,0
38,blue-collar,married,basic.4y,0
51,services,divorced,basic.6y,0
39,entrepreneur,married,high.school,0
36,blue-collar,married,unknown,0
60,services,married,unknown,0
34,management,married,university.degree,0
41,blue-collar,married,basic.4y,0
34,management,married,university.degree,0
36,blue-collar,married,basic.9y,0
33,technician,married,professional.course,0
46,admin.,single,university.degree,0
44,blue-collar,married,basic.4y,0
30,blue-collar,married,basic.6y,0
34,management,married,university.degree,0
58,self-employed,married,professional.course,0
29,services,married,high.school,0
41,entrepreneur,married,university.degree,0
53,blue-collar,married,basic.9y,0
35,admin.,married,university.degree,0
34,blue-collar,single,basic.9y,0
36,blue-collar,single,unknown,0
31,blue-collar,married,basic.9y,0
59,retired,married,basic.4y,0
49,technician,married,professional.course,0
37,management,married,high.school,0
50,management,married,university.degree,0
34,services,married,high.school,0
32,admin.,married,university.degree,0
45,blue-collar,married,basic.9y,0
39,management,married,university.degree,0
43,unknown,married,high.school,0
43,blue-collar,married,basic.4y,0
52,blue-collar,married,basic.9y,0
54,blue-collar,married,basic.9y,0
54,blue-collar,married,basic.9y,0
31,services,single,high.school,0
35,blue-collar,married,basic.6y,0
28,admin.,married,high.school,0
56,retired,married,basic.9y,0
35,admin.,single,basic.4y,0
45,blue-collar,married,basic.9y,0
38,entrepreneur,married,basic.9y,0
42,technician,married,professional.course,0
44,blue-collar,married,basic.4y,0
58,admin.,divorced,university.degree,0
43,admin.,divorced,high.school,0
37,technician,married,professional.course,0
45,blue-collar,married,basic.9y,0
59,retired,married,university.degree,0
50,blue-collar,married,basic.9y,0
41,admin.,married,high.school,0
33,admin.,married,university.degree,0
46,blue-collar,married,professional.course,0
30,admin.,single,high.school,0
28,services,single,high.school,0
58,admin.,married,university.degree,0
43,blue-collar,married,basic.4y,0
39,self-employed,married,high.school,0
25,services,married,professional.course,0
39,admin.,single,unknown,0
42,retired,married,basic.9y,0
43,admin.,married,high.school,0
43,admin.,married,high.school,0
33,admin.,single,university.degree,0
52,unknown,married,basic.4y,0
53,blue-collar,married,basic.4y,0
41,housemaid,married,basic.6y,0
48,blue-collar,married,professional.course,0
40,admin.,single,high.school,0
40,admin.,single,high.school,0
53,blue-collar,married,high.school,0
55,admin.,married,high.school,0
39,technician,married,professional.course,0
35,blue-collar,married,basic.9y,0
50,housemaid,divorced,basic.4y,0
38,services,divorced,basic.6y,0
41,unemployed,married,basic.9y,0
44,technician,married,professional.course,0
39,admin.,married,basic.6y,0
44,unknown,married,basic.6y,0
51,technician,married,professional.course,0
41,technician,married,high.school,0
31,technician,married,professional.course,0
40,blue-collar,married,high.school,0
38,self-employed,single,university.degree,0
48,blue-collar,married,basic.6y,0
32,admin.,married,high.school,0
49,housemaid,married,basic.4y,0
47,blue-collar,married,basic.6y,0
28,blue-collar,married,basic.6y,0
38,admin.,single,university.degree,0
28,blue-collar,married,basic.6y,0
51,services,married,unknown,0
50,blue-collar,married,basic.9y,0
38,admin.,single,university.degree,0
48,blue-collar,married,basic.6y,0
44,technician,divorced,unknown,0
30,technician,married,professional.course,0
34,blue-collar,single,basic.4y,0
36,blue-collar,married,basic.6y,0
41,management,married,university.degree,0
40,blue-collar,married,basic.6y,0
35,unknown,married,basic.9y,0
46,blue-collar,married,basic.4y,0
35,unknown,married,basic.9y,0
32,management,single,university.degree,0
34,admin.,married,university.degree,0
35,blue-collar,married,basic.9y,0
28,admin.,single,professional.course,0
30,services,married,high.school,0
48,unemployed,married,basic.4y,0
53,blue-collar,married,professional.course,0
31,management,married,university.degree,0
59,retired,married,unknown,0
51,unemployed,married,high.school,0
47,services,married,high.school,0
40,technician,married,university.degree,0
42,entrepreneur,single,university.degree,0
30,housemaid,married,high.school,0
40,blue-collar,married,basic.9y,0
30,housemaid,married,high.school,0
50,entrepreneur,married,basic.9y,0
36,blue-collar,married,basic.6y,0
29,unemployed,single,university.degree,0
43,blue-collar,married,basic.9y,0
35,services,married,high.school,0
35,unknown,single,basic.4y,0
48,blue-collar,divorced,basic.4y,0
49,technician,married,professional.course,0
44,blue-collar,married,basic.6y,0
55,admin.,married,high.school,0
41,admin.,married,basic.4y,0
27,student,single,high.school,0
41,blue-collar,married,basic.9y,0
36,blue-collar,married,basic.6y,0
45,services,married,basic.9y,0
36,blue-collar,married,high.school,0
54,technician,married,basic.9y,0
48,admin.,married,high.school,0
32,blue-collar,married,basic.6y,0
33,management,married,university.degree,0
43,blue-collar,married,basic.4y,0
44,technician,single,high.school,0
50,technician,married,professional.course,0
32,student,single,university.degree,0
