age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
173;42.0;admin.;single;university.degree;unknown;no;no;telephone;may;mon;192.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
174;43.0;services;married;high.school;no;no;no;telephone;may;mon;93.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
175;46.0;management;married;basic.9y;no;no;no;telephone;may;mon;128.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
176;44.0;services;married;high.school;no;yes;yes;telephone;may;mon;107.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
177;51.0;admin.;single;basic.6y;no;no;no;telephone;may;mon;303.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
178;28.0;services;married;high.school;no;yes;no;telephone;may;mon;81.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
179;37.0;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;270.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
180;34.0;technician;married;high.school;no;no;no;telephone;may;mon;228.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
181;46.0;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;mon;240.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
183;36.0;admin.;married;university.degree;no;yes;no;telephone;may;mon;233.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
184;54.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;102.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
185;57.0;management;married;university.degree;no;no;no;telephone;may;mon;461.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
186;51.0;technician;married;basic.6y;unknown;no;no;telephone;may;mon;250.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
187;54.0;retired;married;high.school;unknown;no;no;telephone;may;mon;130.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
188;49.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;252.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
189;34.0;admin.;married;university.degree;no;yes;no;telephone;may;mon;138.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
190;41.0;technician;married;professional.course;no;no;no;telephone;may;mon;412.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
191;38.0;blue-collar;single;basic.9y;no;yes;no;telephone;may;mon;179.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
192;45.0;management;divorced;university.degree;no;no;no;telephone;may;mon;19.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
193;42.0;technician;married;university.degree;no;no;no;telephone;may;mon;228.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
194;34.0;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;55.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
195;48.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;717.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
196;37.0;admin.;married;high.school;unknown;yes;no;telephone;may;mon;313.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
197;34.0;blue-collar;single;basic.9y;unknown;no;no;telephone;may;mon;289.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
198;40.0;admin.;married;basic.9y;unknown;yes;no;telephone;may;mon;683.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
199;43.0;blue-collar;married;basic.6y;no;yes;no;telephone;may;mon;1077.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
200;33.0;services;married;high.school;no;no;no;telephone;may;mon;146.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
201;32.0;services;single;basic.6y;no;no;no;telephone;may;mon;167.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
202;39.0;blue-collar;married;high.school;no;yes;no;telephone;may;mon;356.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
203;43.0;admin.;married;unknown;no;no;no;telephone;may;mon;277.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
204;44.0;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;172.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
205;35.0;student;single;university.degree;unknown;no;no;telephone;may;mon;218.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
206;35.0;student;single;university.degree;unknown;yes;yes;telephone;may;mon;217.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
207;35.0;unemployed;married;professional.course;no;no;no;telephone;may;mon;67.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
208;36.0;services;single;basic.4y;no;no;no;telephone;may;mon;291.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
209;35.0;student;single;university.degree;unknown;yes;no;telephone;may;mon;248.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
210;36.0;student;single;basic.9y;no;yes;no;telephone;may;mon;256.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
211;55.0;housemaid;divorced;university.degree;no;no;no;telephone;may;mon;286.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
212;59.0;admin.;married;university.degree;no;no;no;telephone;may;mon;477.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
213;57.0;retired;married;unknown;unknown;no;no;telephone;may;mon;611.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
214;39.0;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;471.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
215;39.0;housemaid;married;basic.4y;unknown;yes;no;telephone;may;mon;381.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
216;30.0;blue-collar;single;unknown;no;yes;no;telephone;may;mon;251.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
217;30.0;blue-collar;single;unknown;no;yes;yes;telephone;may;mon;408.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
218;50.0;housemaid;married;basic.4y;unknown;no;no;telephone;may;mon;287.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
219;40.0;services;married;high.school;no;no;no;telephone;may;mon;322.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
220;35.0;admin.;married;high.school;no;yes;no;telephone;may;mon;216.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
221;43.0;technician;married;unknown;unknown;no;no;telephone;may;mon;366.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
222;36.0;services;single;basic.6y;unknown;yes;no;telephone;may;mon;210.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
223;46.0;technician;married;basic.4y;unknown;yes;no;telephone;may;mon;288.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
224;40.0;technician;married;basic.9y;no;no;no;telephone;may;mon;168.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
225;58.0;retired;married;university.degree;no;no;no;telephone;may;mon;132.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
226;42.0;technician;married;university.degree;no;no;no;telephone;may;mon;64.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
227;35.0;admin.;single;university.degree;no;no;no;telephone;may;mon;209.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
228;43.0;retired;married;basic.4y;unknown;no;no;telephone;may;mon;410.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
229;45.0;blue-collar;married;basic.4y;no;yes;yes;telephone;may;mon;177.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
230;39.0;admin.;married;professional.course;no;yes;no;telephone;may;mon;580.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
231;50.0;services;divorced;professional.course;no;yes;no;telephone;may;mon;165.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
232;32.0;management;divorced;basic.4y;unknown;yes;no;telephone;may;mon;127.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
233;39.0;admin.;married;high.school;unknown;no;no;telephone;may;mon;357.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
234;52.0;self-employed;married;university.degree;unknown;no;no;telephone;may;mon;175.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
235;44.0;admin.;married;professional.course;no;yes;no;telephone;may;mon;300.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
236;56.0;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;136.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
237;48.0;admin.;married;high.school;no;no;no;telephone;may;mon;125.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
238;33.0;services;married;high.school;unknown;no;yes;telephone;may;mon;189.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
239;43.0;management;married;university.degree;unknown;no;yes;telephone;may;mon;213.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
240;57.0;retired;married;high.school;no;no;no;telephone;may;mon;238.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
241;36.0;technician;single;professional.course;no;no;no;telephone;may;mon;124.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
242;34.0;management;married;university.degree;no;yes;no;telephone;may;mon;18.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
243;34.0;services;single;basic.9y;no;no;no;telephone;may;mon;730.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
244;30.0;technician;married;university.degree;unknown;no;no;telephone;may;mon;40.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
245;33.0;services;divorced;unknown;no;no;no;telephone;may;mon;181.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
246;32.0;technician;single;professional.course;no;no;no;telephone;may;mon;79.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
247;36.0;technician;single;high.school;no;yes;no;telephone;may;mon;142.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
248;36.0;blue-collar;single;high.school;no;no;yes;telephone;may;mon;389.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
249;33.0;services;single;high.school;no;no;no;telephone;may;mon;702.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
250;40.0;technician;divorced;professional.course;no;no;no;telephone;may;mon;151.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
251;41.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;211.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
252;51.0;services;married;basic.6y;no;yes;no;telephone;may;mon;117.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
253;36.0;technician;married;professional.course;no;yes;no;telephone;may;mon;232.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
254;28.0;services;married;unknown;no;no;no;telephone;may;mon;408.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
255;53.0;services;married;high.school;no;yes;yes;telephone;may;mon;370.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
256;58.0;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;179.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
257;45.0;management;married;basic.9y;no;no;yes;telephone;may;mon;46.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
258;43.0;technician;married;unknown;no;yes;no;telephone;may;mon;200.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
259;33.0;admin.;married;high.school;no;no;yes;telephone;may;mon;50.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
260;33.0;admin.;married;high.school;no;no;yes;telephone;may;mon;181.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
261;27.0;blue-collar;single;basic.6y;no;unknown;unknown;telephone;may;mon;119.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
262;42.0;technician;married;high.school;no;no;no;telephone;may;mon;361.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
263;43.0;admin.;divorced;basic.9y;no;no;no;telephone;may;mon;73.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
264;42.0;admin.;married;university.degree;no;no;no;telephone;may;mon;67.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
265;27.0;blue-collar;single;basic.6y;no;no;no;telephone;may;mon;350.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
266;34.0;self-employed;single;university.degree;no;yes;no;telephone;may;mon;150.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
267;31.0;student;single;university.degree;unknown;no;no;telephone;may;mon;332.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
268;54.0;management;divorced;university.degree;no;no;no;telephone;may;mon;611.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
269;40.0;self-employed;married;basic.4y;unknown;no;no;telephone;may;mon;58.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
270;52.0;unemployed;married;high.school;unknown;yes;no;telephone;may;mon;151.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
271;47.0;management;divorced;university.degree;no;no;no;telephone;may;mon;89.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
272;49.0;housemaid;married;basic.9y;unknown;no;no;telephone;may;mon;152.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
273;32.0;admin.;single;high.school;no;no;no;telephone;may;mon;611.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
274;49.0;housemaid;single;high.school;unknown;yes;yes;telephone;may;mon;110.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
275;50.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;463.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
276;34.0;services;married;high.school;no;no;no;telephone;may;mon;962.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
277;55.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;102.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
278;47.0;technician;single;basic.9y;no;no;no;telephone;may;mon;10.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
279;51.0;retired;married;professional.course;no;no;no;telephone;may;mon;118.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
280;47.0;blue-collar;married;basic.6y;no;no;no;telephone;may;mon;92.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
281;56.0;technician;married;basic.4y;no;yes;no;telephone;may;mon;143.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
282;53.0;admin.;married;basic.9y;no;no;no;telephone;may;mon;189.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
283;36.0;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;75.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
284;42.0;blue-collar;divorced;basic.9y;no;yes;no;telephone;may;mon;189.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
285;44.0;blue-collar;divorced;basic.6y;no;no;no;telephone;may;mon;55.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
287;37.0;admin.;single;high.school;no;yes;yes;telephone;may;mon;56.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
288;60.0;blue-collar;married;unknown;unknown;yes;no;telephone;may;mon;5.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
289;36.0;services;married;high.school;no;no;no;telephone;may;mon;225.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
290;42.0;management;divorced;university.degree;no;yes;no;telephone;may;mon;125.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
291;31.0;admin.;married;high.school;no;yes;yes;telephone;may;mon;286.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
292;53.0;technician;divorced;professional.course;unknown;no;yes;telephone;may;mon;206.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
293;45.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;164.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
294;37.0;technician;single;professional.course;no;yes;no;telephone;may;mon;98.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
295;47.0;self-employed;married;professional.course;no;no;no;telephone;may;mon;446.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
296;49.0;blue-collar;divorced;high.school;no;no;yes;telephone;may;mon;742.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
297;36.0;admin.;married;university.degree;no;yes;no;telephone;may;mon;120.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
298;35.0;services;divorced;high.school;no;no;no;telephone;may;mon;122.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
299;38.0;unknown;married;unknown;unknown;no;no;telephone;may;mon;362.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
300;38.0;services;single;high.school;unknown;no;no;telephone;may;mon;357.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
301;50.0;blue-collar;divorced;high.school;unknown;no;yes;telephone;may;mon;200.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
302;59.0;retired;married;professional.course;unknown;no;no;telephone;may;mon;107.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
303;43.0;unknown;married;unknown;no;yes;no;telephone;may;mon;267.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
304;42.0;admin.;married;high.school;no;yes;no;telephone;may;mon;248.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
305;40.0;admin.;married;basic.6y;unknown;yes;no;telephone;may;mon;215.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
306;46.0;blue-collar;married;unknown;unknown;no;no;telephone;may;mon;209.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
307;57.0;housemaid;divorced;basic.4y;no;yes;yes;telephone;may;mon;205.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
308;42.0;admin.;married;university.degree;no;yes;no;telephone;may;mon;261.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
309;41.0;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;83.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
310;54.0;management;divorced;university.degree;no;yes;no;telephone;may;mon;106.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
311;27.0;admin.;single;university.degree;no;no;no;telephone;may;mon;106.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
312;36.0;admin.;married;high.school;no;no;no;telephone;may;mon;108.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
313;58.0;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;214.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
314;40.0;management;married;university.degree;unknown;yes;no;telephone;may;mon;358.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
315;34.0;admin.;single;basic.9y;unknown;no;no;telephone;may;mon;453.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
316;33.0;admin.;divorced;high.school;no;no;no;telephone;may;mon;364.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
317;56.0;retired;married;basic.6y;no;no;no;telephone;may;mon;136.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
318;42.0;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;173.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
319;43.0;services;married;high.school;no;yes;no;telephone;may;mon;241.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
320;54.0;management;single;basic.9y;no;yes;no;telephone;may;mon;224.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
321;53.0;admin.;single;basic.6y;no;yes;yes;telephone;may;mon;148.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
322;42.0;technician;single;unknown;no;no;no;telephone;may;mon;230.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
323;40.0;services;married;basic.6y;unknown;no;no;telephone;may;mon;199.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
324;54.0;technician;married;professional.course;no;yes;yes;telephone;may;mon;196.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
325;40.0;housemaid;single;professional.course;no;no;no;telephone;may;mon;111.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
326;26.0;admin.;single;university.degree;no;yes;no;telephone;may;mon;231.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
327;33.0;admin.;married;high.school;no;no;no;telephone;may;mon;316.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
328;35.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;240.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
329;36.0;admin.;married;high.school;no;no;no;telephone;may;mon;669.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
330;29.0;services;single;high.school;no;yes;no;telephone;may;mon;425.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
331;36.0;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;121.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
332;35.0;management;married;high.school;no;yes;no;telephone;may;mon;174.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
333;50.0;self-employed;single;university.degree;no;no;yes;telephone;may;mon;88.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
334;46.0;services;married;high.school;unknown;yes;no;telephone;may;mon;313.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
335;49.0;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;135.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
336;42.0;technician;single;professional.course;unknown;yes;no;telephone;may;mon;152.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
337;36.0;blue-collar;single;high.school;no;yes;yes;telephone;may;mon;402.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
338;55.0;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;221.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;0.0
